MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TranscieverClass
477920300,2021-02-18T06:01:43,36.87767,-76.34983,0.0,221.0,348.0,OOCL ATLANTA,IMO9285005,VRAR6,70,5,323,42,14.5,,A
367359930,2021-02-18T06:05:59,36.82417,-76.28914,0.0,273.5,511.0,SUNNY WILLIAMS,,WDE4940,80,0,25,8,,80,A
367822000,2021-02-18T06:08:10,36.97305,-76.43389,0.0,0.0,511.0,USNS SHUGHART,IMO7825394,NAOQ,70,5,276,32,13.0,70,A
372697000,2021-02-18T06:01:45,36.97216,-76.44532,0.1,255.2,139.0,BALSA 85,IMO9580261,H9UN,70,1,106,19,6.8,70,A
366842000,2021-02-18T05:50:57,36.85382,-76.31118,0.0,0.0,42.0,CAPE RACE,IMO7616377,KAFJ,70,5,197,32,10.0,,A
538003810,2021-02-18T06:08:21,36.91269,-76.32784,0.0,98.4,352.0,MOL MATRIX,IMO9424924,V7TI3,70,5,302,43,14.2,,A
367359930,2021-02-18T05:50:30,36.82417,-76.28912,0.0,214.7,511.0,SUNNY WILLIAMS,,WDE4940,80,0,25,8,,80,A
355185000,2021-02-18T06:04:01,36.87195,-76.34846,0.0,275.2,348.0,MSC GISELLE,IMO9720196,3FPX4,70,5,299,48,14.5,,A
366839000,2021-02-18T06:06:50,36.85348,-76.31079,0.0,0.0,40.0,CAPE RISE,IMO7530808,KAFG,70,5,197,32,10.0,,A
366841000,2021-02-18T06:03:53,36.85323,-76.31053,0.0,0.0,511.0,CAPE RAY,IMO7530810,KAFI,70,5,197,32,10.0,,A
241313000,2021-02-18T06:02:25,36.91028,-76.32745,0.0,42.5,351.0,MAERSK EXETER,IMO9475698,SVBY3,70,5,366,48,15.5,,A
636017072,2021-02-18T06:07:14,37.24265,-76.11616,0.1,39.5,144.0,SZARE SZEREGI,IMO9708057,D5JD9,70,1,,,,,A
356589000,2021-02-18T05:52:11,37.24301,-76.09393,0.3,295.3,224.0,DOUBLE FORTUNE,IMO9574119,3FHZ2,70,1,234,38,14.5,70,A
565359000,2021-02-18T06:06:36,36.96721,-76.43004,0.0,204.1,39.0,ETERNAL BLISS,IMO9433626,9V8264,70,5,229,32,14.4,70,A
368026000,2021-02-18T05:51:47,36.86577,-76.31603,0.0,234.5,511.0,BENAVIDEZ,IMO9218210,NBHG,70,5,289,32,10.9,70,A
367359930,2021-02-18T06:04:50,36.82417,-76.28914,0.0,267.6,511.0,SUNNY WILLIAMS,,WDE4940,80,0,25,8,,80,A
338678000,2021-02-18T06:03:03,36.91621,-76.16847,0.0,322.3,9.0,DOLORES CHOUEST,IMO8225931,WCP8847,70,5,54,12,4.0,35,A
366842000,2021-02-18T06:05:57,36.85383,-76.31115,0.0,0.0,42.0,CAPE RACE,IMO7616377,KAFJ,70,5,197,32,10.0,,A
538003810,2021-02-18T05:53:23,36.91272,-76.32788,0.0,98.4,352.0,MOL MATRIX,IMO9424924,V7TI3,70,5,302,43,14.2,,A
356589000,2021-02-18T06:10:12,37.24373,-76.09492,0.4,266.7,212.0,DOUBLE FORTUNE,IMO9574119,3FHZ2,70,1,234,38,14.5,70,A
355185000,2021-02-18T06:10:03,36.87197,-76.34843,0.0,275.2,348.0,MSC GISELLE,IMO9720196,3FPX4,70,5,299,48,14.5,,A
367359930,2021-02-18T06:08:19,36.82418,-76.28914,0.0,276.2,511.0,SUNNY WILLIAMS,,WDE4940,80,0,25,8,,80,A
636017072,2021-02-18T06:10:17,37.24282,-76.11623,0.1,39.5,148.0,SZARE SZEREGI,IMO9708057,D5JD9,70,1,,,,,A
538005622,2021-02-18T05:53:40,37.25692,-76.10196,0.2,88.4,165.0,SASEBO GREEN,IMO9675468,V7FN3,70,1,225,32,14.4,,A
366841000,2021-02-18T06:09:54,36.85327,-76.31051,0.0,0.0,511.0,CAPE RAY,IMO7530810,KAFI,70,5,197,32,10.0,,A
477920300,2021-02-18T06:10:43,36.87767,-76.34983,0.0,221.0,348.0,OOCL ATLANTA,IMO9285005,VRAR6,70,5,323,42,14.5,,A
565359000,2021-02-18T06:09:36,36.96722,-76.43000,0.0,204.1,39.0,ETERNAL BLISS,IMO9433626,9V8264,70,5,229,32,14.4,70,A
565359000,2021-02-18T05:54:36,36.96722,-76.43001,0.0,204.1,40.0,ETERNAL BLISS,IMO9433626,9V8264,70,5,229,32,14.4,70,A
356643000,2021-02-18T06:08:07,36.93722,-76.38243,0.0,221.4,79.0,ARKI,IMO9561801,3ENP3,70,1,170,27,9.7,70,A
366841000,2021-02-18T06:12:58,36.85329,-76.31055,0.0,0.0,511.0,CAPE RAY,IMO7530810,KAFI,70,5,197,32,10.0,,A
368445000,2021-02-18T06:04:59,36.96303,-76.42014,0.0,55.8,188.0,OVERSEAS NIKISKI,IMO9353577,WDBH,80,5,183,32,12.2,80,A
538005622,2021-02-18T06:08:40,37.25703,-76.10146,0.1,40.0,180.0,SASEBO GREEN,IMO9675468,V7FN3,70,1,225,32,14.4,,A
366842000,2021-02-18T06:08:56,36.85384,-76.31123,0.0,0.0,42.0,CAPE RACE,IMO7616377,KAFJ,70,5,197,32,10.0,,A
367822000,2021-02-18T06:11:09,36.97305,-76.43389,0.0,0.0,511.0,USNS SHUGHART,IMO7825394,NAOQ,70,5,276,32,13.0,70,A
368026000,2021-02-18T06:09:48,36.86577,-76.31603,0.0,234.5,511.0,BENAVIDEZ,IMO9218210,NBHG,70,5,289,32,10.9,70,A
356643000,2021-02-18T06:11:07,36.93715,-76.38241,0.2,165.9,78.0,ARKI,IMO9561801,3ENP3,70,1,170,27,9.7,70,A
373765000,2021-02-18T06:08:56,37.26815,-76.10633,0.0,67.0,163.0,AM CONTRECOEUR,IMO9583184,3FBX4,70,1,229,32,14.4,,A
368445000,2021-02-18T06:10:59,36.96311,-76.42013,0.0,55.8,188.0,OVERSEAS NIKISKI,IMO9353577,WDBH,80,5,183,32,12.2,80,A
368026000,2021-02-18T06:06:47,36.86574,-76.31604,0.0,234.5,511.0,BENAVIDEZ,IMO9218210,NBHG,70,5,289,32,10.9,70,A
319155200,2021-02-18T06:07:27,36.87956,-76.32646,0.0,218.0,275.0,CLARA,IMO9304083,ZGII,70,5,225,32,7.3,70,A
338846000,2021-02-18T06:06:49,36.86552,-76.31585,0.0,0.1,511.0,USNS MENDONCA,IMO9147320,NBMK,70,5,289,32,10.9,,A
338846000,2021-02-18T06:12:49,36.86554,-76.31581,0.0,0.1,511.0,USNS MENDONCA,IMO9147320,NBMK,70,5,289,32,10.9,,A
355185000,2021-02-18T06:07:03,36.87195,-76.34844,0.0,275.2,348.0,MSC GISELLE,IMO9720196,3FPX4,70,5,299,48,14.5,,A
355185000,2021-02-18T06:13:03,36.87194,-76.34841,0.0,275.2,348.0,MSC GISELLE,IMO9720196,3FPX4,70,5,299,48,14.5,,A
366841000,2021-02-18T06:06:58,36.85326,-76.31055,0.0,0.0,511.0,CAPE RAY,IMO7530810,KAFI,70,5,197,32,10.0,,A
636017072,2021-02-18T06:13:14,37.24286,-76.11625,0.0,39.5,151.0,SZARE SZEREGI,IMO9708057,D5JD9,70,1,,,,,A
356643000,2021-02-18T06:14:07,36.93707,-76.38240,0.1,176.9,75.0,ARKI,IMO9561801,3ENP3,70,1,170,27,9.7,70,A
241313000,2021-02-18T06:11:27,36.91033,-76.32741,0.0,42.5,351.0,MAERSK EXETER,IMO9475698,SVBY3,70,5,366,48,15.5,,A
338678000,2021-02-18T06:15:03,36.91620,-76.16849,0.0,275.4,9.0,DOLORES CHOUEST,IMO8225931,WCP8847,70,5,54,12,4.0,35,A
367359930,2021-02-18T05:57:30,36.82417,-76.28913,0.0,256.2,511.0,SUNNY WILLIAMS,,WDE4940,80,0,25,8,,80,A
538004670,2021-02-18T06:13:06,36.87997,-76.33118,0.0,221.7,94.0,GOLDEN GINGER,IMO9590761,V7YI9,70,5,229,32,14.5,,A
356589000,2021-02-18T05:58:14,37.24377,-76.09373,0.5,325.9,222.0,DOUBLE FORTUNE,IMO9574119,3FHZ2,70,1,234,38,14.5,70,A
372697000,2021-02-18T06:13:45,36.97214,-76.44532,0.1,230.5,142.0,BALSA 85,IMO9580261,H9UN,70,1,106,19,6.8,70,A
372697000,2021-02-18T05:58:47,36.97219,-76.44523,0.1,229.3,140.0,BALSA 85,IMO9580261,H9UN,70,1,106,19,6.8,70,A
477920300,2021-02-18T06:16:43,36.87767,-76.34983,0.0,340.0,348.0,OOCL ATLANTA,IMO9285005,VRAR6,70,5,323,42,14.5,,A
366842000,2021-02-18T06:14:54,36.85382,-76.31118,0.0,0.0,42.0,CAPE RACE,IMO7616377,KAFJ,70,5,197,32,10.0,,A
366842000,2021-02-18T06:11:55,36.85383,-76.31119,0.0,0.0,42.0,CAPE RACE,IMO7616377,KAFJ,70,5,197,32,10.0,,A
538005622,2021-02-18T06:11:40,37.25705,-76.10148,0.0,19.6,180.0,SASEBO GREEN,IMO9675468,V7FN3,70,1,225,32,14.4,,A
338678000,2021-02-18T06:12:03,36.91625,-76.16844,0.0,275.7,9.0,DOLORES CHOUEST,IMO8225931,WCP8847,70,5,54,12,4.0,35,A
241313000,2021-02-18T05:59:26,36.91024,-76.32752,0.0,42.5,351.0,MAERSK EXETER,IMO9475698,SVBY3,70,5,366,48,15.5,,A
356589000,2021-02-18T06:16:13,37.24382,-76.09576,0.3,263.2,193.0,DOUBLE FORTUNE,IMO9574119,3FHZ2,70,1,234,38,14.5,70,A
565359000,2021-02-18T06:15:35,36.96725,-76.43000,0.0,204.1,39.0,ETERNAL BLISS,IMO9433626,9V8264,70,5,229,32,14.4,70,A
367359930,2021-02-18T06:15:19,36.82417,-76.28913,0.0,288.7,511.0,SUNNY WILLIAMS,,WDE4940,80,0,25,8,,80,A
477920300,2021-02-18T06:13:43,36.87767,-76.34983,0.0,221.0,348.0,OOCL ATLANTA,IMO9285005,VRAR6,70,5,323,42,14.5,,A
338846000,2021-02-18T06:15:49,36.86554,-76.31581,0.0,0.1,511.0,USNS MENDONCA,IMO9147320,NBMK,70,5,289,32,10.9,,A
356589000,2021-02-18T06:13:12,37.24379,-76.09533,0.5,275.0,205.0,DOUBLE FORTUNE,IMO9574119,3FHZ2,70,1,234,38,14.5,70,A
367359930,2021-02-18T06:17:40,36.82420,-76.28911,0.0,305.7,511.0,SUNNY WILLIAMS,,WDE4940,80,0,25,8,,80,A
538004670,2021-02-18T06:10:07,36.87994,-76.33123,0.0,104.1,94.0,GOLDEN GINGER,IMO9590761,V7YI9,70,5,229,32,14.5,,A
368445000,2021-02-18T06:13:59,36.96314,-76.42009,0.0,55.8,188.0,OVERSEAS NIKISKI,IMO9353577,WDBH,80,5,183,32,12.2,80,A
367359930,2021-02-18T06:13:00,36.82417,-76.28913,0.0,288.4,511.0,SUNNY WILLIAMS,,WDE4940,80,0,25,8,,80,A
241313000,2021-02-18T06:17:28,36.91026,-76.32730,0.1,42.5,351.0,MAERSK EXETER,IMO9475698,SVBY3,70,5,366,48,15.5,,A
241313000,2021-02-18T06:14:28,36.91031,-76.32739,0.1,42.5,351.0,MAERSK EXETER,IMO9475698,SVBY3,70,5,366,48,15.5,,A
636017072,2021-02-18T06:16:18,37.24289,-76.11632,0.0,39.5,148.0,SZARE SZEREGI,IMO9708057,D5JD9,70,1,,,,,A
373765000,2021-02-18T06:15:00,37.26807,-76.10617,0.1,67.0,164.0,AM CONTRECOEUR,IMO9583184,3FBX4,70,1,229,32,14.4,,A
367359930,2021-02-18T06:10:40,36.82418,-76.28913,0.0,278.5,511.0,SUNNY WILLIAMS,,WDE4940,80,0,25,8,,80,A
372697000,2021-02-18T06:10:45,36.97220,-76.44525,0.2,234.2,147.0,BALSA 85,IMO9580261,H9UN,70,1,106,19,6.8,70,A
565359000,2021-02-18T06:00:36,36.96723,-76.43003,0.0,204.1,39.0,ETERNAL BLISS,IMO9433626,9V8264,70,5,229,32,14.4,70,A
355185000,2021-02-18T06:16:04,36.87194,-76.34839,0.0,275.2,348.0,MSC GISELLE,IMO9720196,3FPX4,70,5,299,48,14.5,,A
373765000,2021-02-18T06:11:59,37.26808,-76.10628,0.1,67.0,162.0,AM CONTRECOEUR,IMO9583184,3FBX4,70,1,229,32,14.4,,A
366839000,2021-02-18T06:18:51,36.85353,-76.31085,0.0,0.0,40.0,CAPE RISE,IMO7530808,KAFG,70,5,197,32,10.0,,A
538005622,2021-02-18T06:17:40,37.25704,-76.10146,0.1,99.9,179.0,SASEBO GREEN,IMO9675468,V7FN3,70,1,225,32,14.4,,A
368026000,2021-02-18T06:18:48,36.86574,-76.31603,0.0,234.5,511.0,BENAVIDEZ,IMO9218210,NBHG,70,5,289,32,10.9,70,A
636017072,2021-02-18T06:19:12,37.24288,-76.11621,0.0,39.5,147.0,SZARE SZEREGI,IMO9708057,D5JD9,70,1,,,,,A
338846000,2021-02-18T06:18:48,36.86557,-76.31583,0.0,0.1,511.0,USNS MENDONCA,IMO9147320,NBMK,70,5,289,32,10.9,,A
319155200,2021-02-18T06:16:27,36.87958,-76.32645,0.0,218.0,275.0,CLARA,IMO9304083,ZGII,70,5,225,32,7.3,70,A
367359930,2021-02-18T06:02:29,36.82418,-76.28912,0.0,271.6,511.0,SUNNY WILLIAMS,,WDE4940,80,0,25,8,,80,A
367822000,2021-02-18T06:20:09,36.97306,-76.43390,0.0,0.0,511.0,USNS SHUGHART,IMO7825394,NAOQ,70,5,276,32,13.0,70,A
373765000,2021-02-18T06:20:59,37.26810,-76.10601,0.1,67.0,169.0,AM CONTRECOEUR,IMO9583184,3FBX4,70,1,229,32,14.4,,A
319155200,2021-02-18T06:19:27,36.87956,-76.32645,0.0,218.0,275.0,CLARA,IMO9304083,ZGII,70,5,225,32,7.3,70,A
367862000,2021-02-18T06:13:31,36.94813,-76.32979,0.0,35.7,281.0,JOSHUA HUMPHREYS,IMO8302428,NNJH,80,5,193,29,,,A
367822000,2021-02-18T06:17:08,36.97307,-76.43389,0.0,0.0,511.0,USNS SHUGHART,IMO7825394,NAOQ,70,5,276,32,13.0,70,A
367359930,2021-02-18T06:19:59,36.82419,-76.28911,0.0,298.8,511.0,SUNNY WILLIAMS,,WDE4940,80,0,25,8,,80,A
366842000,2021-02-18T06:17:55,36.85383,-76.31119,0.0,0.0,42.0,CAPE RACE,IMO7616377,KAFJ,70,5,197,32,10.0,,A
366842000,2021-02-18T06:20:52,36.85381,-76.31118,0.0,0.0,42.0,CAPE RACE,IMO7616377,KAFJ,70,5,197,32,10.0,,A
338678000,2021-02-18T06:18:03,36.91618,-76.16853,0.0,254.7,9.0,DOLORES CHOUEST,IMO8225931,WCP8847,70,5,54,12,4.0,35,A
373765000,2021-02-18T06:18:01,37.26805,-76.10607,0.1,67.0,167.0,AM CONTRECOEUR,IMO9583184,3FBX4,70,1,229,32,14.4,,A
565359000,2021-02-18T06:18:36,36.96729,-76.43000,0.0,204.1,39.0,ETERNAL BLISS,IMO9433626,9V8264,70,5,229,32,14.4,70,A
367821000,2021-02-18T06:13:53,36.97285,-76.43365,0.0,0.0,511.0,YANO,IMO7825409,NAQH,70,5,276,32,13.0,70,A
538003810,2021-02-18T06:20:21,36.91270,-76.32788,0.1,98.4,352.0,MOL MATRIX,IMO9424924,V7TI3,70,5,302,43,14.2,,A
538004670,2021-02-18T06:19:02,36.87996,-76.33121,0.0,104.1,94.0,GOLDEN GINGER,IMO9590761,V7YI9,70,5,229,32,14.5,,A
538004670,2021-02-18T06:22:07,36.87997,-76.33122,0.1,104.1,94.0,GOLDEN GINGER,IMO9590761,V7YI9,70,5,229,32,14.5,,A
538003810,2021-02-18T06:14:19,36.91271,-76.32785,0.0,98.4,352.0,MOL MATRIX,IMO9424924,V7TI3,70,5,302,43,14.2,,A
368026000,2021-02-18T06:03:47,36.86573,-76.31606,0.0,234.5,511.0,BENAVIDEZ,IMO9218210,NBHG,70,5,289,32,10.9,70,A
372697000,2021-02-18T06:19:44,36.97205,-76.44544,0.1,234.5,136.0,BALSA 85,IMO9580261,H9UN,70,1,106,19,6.8,70,A
356589000,2021-02-18T06:19:12,37.24378,-76.09601,0.2,259.0,186.0,DOUBLE FORTUNE,IMO9574119,3FHZ2,70,1,234,38,14.5,70,A
565359000,2021-02-18T06:21:36,36.96724,-76.43003,0.0,204.1,39.0,ETERNAL BLISS,IMO9433626,9V8264,70,5,229,32,14.4,70,A
241313000,2021-02-18T06:20:22,36.91025,-76.32746,0.0,42.5,351.0,MAERSK EXETER,IMO9475698,SVBY3,70,5,366,48,15.5,,A
355185000,2021-02-18T06:22:04,36.87198,-76.34838,0.0,275.2,348.0,MSC GISELLE,IMO9720196,3FPX4,70,5,299,48,14.5,,A
338846000,2021-02-18T06:21:49,36.86553,-76.31581,0.0,0.1,511.0,USNS MENDONCA,IMO9147320,NBMK,70,5,289,32,10.9,,A
367822000,2021-02-18T06:05:09,36.97305,-76.43389,0.0,0.0,511.0,USNS SHUGHART,IMO7825394,NAOQ,70,5,276,32,13.0,70,A
367359930,2021-02-18T06:22:20,36.82418,-76.28912,0.0,298.7,511.0,SUNNY WILLIAMS,,WDE4940,80,0,25,8,,80,A
367822000,2021-02-18T06:23:09,36.97307,-76.43389,0.0,0.0,511.0,USNS SHUGHART,IMO7825394,NAOQ,70,5,276,32,13.0,70,A
319155200,2021-02-18T06:22:27,36.87956,-76.32646,0.0,218.0,275.0,CLARA,IMO9304083,ZGII,70,5,225,32,7.3,70,A
366841000,2021-02-18T06:15:52,36.85324,-76.31057,0.0,0.0,511.0,CAPE RAY,IMO7530810,KAFI,70,5,197,32,10.0,,A
372697000,2021-02-18T06:22:47,36.97204,-76.44549,0.1,238.6,132.0,BALSA 85,IMO9580261,H9UN,70,1,106,19,6.8,70,A
368445000,2021-02-18T06:22:59,36.96308,-76.42015,0.0,55.8,188.0,OVERSEAS NIKISKI,IMO9353577,WDBH,80,5,183,32,12.2,80,A
367862000,2021-02-18T06:16:30,36.94818,-76.32979,0.0,35.7,281.0,JOSHUA HUMPHREYS,IMO8302428,NNJH,80,5,193,29,,,A
366842000,2021-02-18T06:23:54,36.85383,-76.31121,0.0,0.0,42.0,CAPE RACE,IMO7616377,KAFJ,70,5,197,32,10.0,,A
356643000,2021-02-18T06:20:04,36.93708,-76.38241,0.1,334.1,72.0,ARKI,IMO9561801,3ENP3,70,1,170,27,9.7,70,A
366839000,2021-02-18T06:21:54,36.85346,-76.31082,0.0,0.0,40.0,CAPE RISE,IMO7530808,KAFG,70,5,197,32,10.0,,A
366839000,2021-02-18T06:24:48,36.85348,-76.31085,0.0,0.0,40.0,CAPE RISE,IMO7530808,KAFG,70,5,197,32,10.0,,A
367862000,2021-02-18T06:22:31,36.94818,-76.32971,0.0,35.7,281.0,JOSHUA HUMPHREYS,IMO8302428,NNJH,80,5,193,29,,,A
372697000,2021-02-18T06:16:46,36.97213,-76.44535,0.2,217.5,139.0,BALSA 85,IMO9580261,H9UN,70,1,106,19,6.8,70,A
366841000,2021-02-18T06:21:54,36.85326,-76.31055,0.0,0.0,511.0,CAPE RAY,IMO7530810,KAFI,70,5,197,32,10.0,,A
636017072,2021-02-18T06:22:19,37.24274,-76.11623,0.1,39.5,144.0,SZARE SZEREGI,IMO9708057,D5JD9,70,1,,,,,A
565359000,2021-02-18T06:24:35,36.96724,-76.43001,0.0,204.1,39.0,ETERNAL BLISS,IMO9433626,9V8264,70,5,229,32,14.4,70,A
356589000,2021-02-18T06:22:11,37.24376,-76.09618,0.2,249.8,180.0,DOUBLE FORTUNE,IMO9574119,3FHZ2,70,1,234,38,14.5,70,A
356589000,2021-02-18T06:25:12,37.24379,-76.09628,0.1,309.3,174.0,DOUBLE FORTUNE,IMO9574119,3FHZ2,70,1,234,38,14.5,70,A
241313000,2021-02-18T06:23:27,36.91030,-76.32745,0.0,42.5,351.0,MAERSK EXETER,IMO9475698,SVBY3,70,5,366,48,15.5,,A
241313000,2021-02-18T06:26:25,36.91035,-76.32739,0.0,42.5,351.0,MAERSK EXETER,IMO9475698,SVBY3,70,5,366,48,15.5,,A
338678000,2021-02-18T06:24:02,36.91621,-76.16844,0.0,209.4,9.0,DOLORES CHOUEST,IMO8225931,WCP8847,70,5,54,12,4.0,35,A
477920300,2021-02-18T06:25:43,36.87767,-76.34983,0.0,341.0,348.0,OOCL ATLANTA,IMO9285005,VRAR6,70,5,323,42,14.5,,A
366841000,2021-02-18T06:24:55,36.85327,-76.31047,0.0,0.0,511.0,CAPE RAY,IMO7530810,KAFI,70,5,197,32,10.0,,A
538003810,2021-02-18T06:26:24,36.91272,-76.32784,0.0,98.4,352.0,MOL MATRIX,IMO9424924,V7TI3,70,5,302,43,14.2,,A
356643000,2021-02-18T06:23:08,36.93714,-76.38245,0.0,309.9,77.0,ARKI,IMO9561801,3ENP3,70,1,170,27,9.7,70,A
372697000,2021-02-18T06:25:45,36.97204,-76.44549,0.0,235.4,132.0,BALSA 85,IMO9580261,H9UN,70,1,106,19,6.8,70,A
368445000,2021-02-18T06:07:59,36.96304,-76.42012,0.0,55.8,188.0,OVERSEAS NIKISKI,IMO9353577,WDBH,80,5,183,32,12.2,80,A
367821000,2021-02-18T06:25:54,36.97285,-76.43366,0.0,0.0,511.0,YANO,IMO7825409,NAQH,70,5,276,32,13.0,70,A
565359000,2021-02-18T06:27:36,36.96724,-76.42998,0.0,204.1,40.0,ETERNAL BLISS,IMO9433626,9V8264,70,5,229,32,14.4,70,A
367359930,2021-02-18T06:26:00,36.82417,-76.28913,0.0,283.3,511.0,SUNNY WILLIAMS,,WDE4940,80,0,25,8,,80,A
477920300,2021-02-18T06:19:43,36.87767,-76.34983,0.0,340.0,348.0,OOCL ATLANTA,IMO9285005,VRAR6,70,5,323,42,14.5,,A
356643000,2021-02-18T06:26:04,36.93709,-76.38240,0.2,153.7,78.0,ARKI,IMO9561801,3ENP3,70,1,170,27,9.7,70,A
319155200,2021-02-18T06:25:27,36.87957,-76.32642,0.0,218.0,275.0,CLARA,IMO9304083,ZGII,70,5,225,32,7.3,70,A
338846000,2021-02-18T06:09:49,36.86559,-76.31583,0.1,0.1,511.0,USNS MENDONCA,IMO9147320,NBMK,70,5,289,32,10.9,,A
368026000,2021-02-18T06:24:46,36.86577,-76.31603,0.0,234.5,511.0,BENAVIDEZ,IMO9218210,NBHG,70,5,289,32,10.9,70,A
368445000,2021-02-18T06:19:59,36.96311,-76.42014,0.0,55.8,188.0,OVERSEAS NIKISKI,IMO9353577,WDBH,80,5,183,32,12.2,80,A
538005622,2021-02-18T06:26:40,37.25704,-76.10138,0.1,65.1,182.0,SASEBO GREEN,IMO9675468,V7FN3,70,1,225,32,14.4,,A
319155200,2021-02-18T06:28:27,36.87958,-76.32643,0.0,218.0,275.0,CLARA,IMO9304083,ZGII,70,5,225,32,7.3,70,A
366841000,2021-02-18T06:27:55,36.85329,-76.31057,0.0,0.0,511.0,CAPE RAY,IMO7530810,KAFI,70,5,197,32,10.0,,A
367862000,2021-02-18T06:10:30,36.94813,-76.32973,0.0,35.7,281.0,JOSHUA HUMPHREYS,IMO8302428,NNJH,80,5,193,29,,,A
367822000,2021-02-18T06:29:10,36.97308,-76.43389,0.0,0.0,511.0,USNS SHUGHART,IMO7825394,NAOQ,70,5,276,32,13.0,70,A
538004670,2021-02-18T06:25:05,36.87996,-76.33122,0.0,104.1,94.0,GOLDEN GINGER,IMO9590761,V7YI9,70,5,229,32,14.5,,A
368445000,2021-02-18T06:28:59,36.96310,-76.42014,0.0,55.8,188.0,OVERSEAS NIKISKI,IMO9353577,WDBH,80,5,183,32,12.2,80,A
368026000,2021-02-18T06:21:47,36.86578,-76.31605,0.0,234.5,511.0,BENAVIDEZ,IMO9218210,NBHG,70,5,289,32,10.9,70,A
367359930,2021-02-18T06:29:39,36.82419,-76.28913,0.0,288.7,511.0,SUNNY WILLIAMS,,WDE4940,80,0,25,8,,80,A
538003810,2021-02-18T06:29:24,36.91269,-76.32784,0.0,98.4,352.0,MOL MATRIX,IMO9424924,V7TI3,70,5,302,43,14.2,,A
356643000,2021-02-18T06:29:05,36.93697,-76.38236,0.2,171.1,72.0,ARKI,IMO9561801,3ENP3,70,1,170,27,9.7,70,A
636017072,2021-02-18T06:28:18,37.24263,-76.11618,0.0,39.5,142.0,SZARE SZEREGI,IMO9708057,D5JD9,70,1,,,,,A
355185000,2021-02-18T06:28:04,36.87194,-76.34842,0.0,275.2,348.0,MSC GISELLE,IMO9720196,3FPX4,70,5,299,48,14.5,,A
565359000,2021-02-18T06:30:36,36.96726,-76.43001,0.0,204.1,40.0,ETERNAL BLISS,IMO9433626,9V8264,70,5,229,32,14.4,70,A
367359930,2021-02-18T06:27:09,36.82421,-76.28913,0.0,293.2,511.0,SUNNY WILLIAMS,,WDE4940,80,0,25,8,,80,A
368026000,2021-02-18T06:12:48,36.86575,-76.31605,0.0,234.5,511.0,BENAVIDEZ,IMO9218210,NBHG,70,5,289,32,10.9,70,A
241313000,2021-02-18T06:29:26,36.91029,-76.32746,0.0,42.5,351.0,MAERSK EXETER,IMO9475698,SVBY3,70,5,366,48,15.5,,A
366839000,2021-02-18T06:30:50,36.85351,-76.31080,0.0,0.0,40.0,CAPE RISE,IMO7530808,KAFG,70,5,197,32,10.0,,A
366842000,2021-02-18T06:26:56,36.85384,-76.31119,0.0,0.0,42.0,CAPE RACE,IMO7616377,KAFJ,70,5,197,32,10.0,,A
477920300,2021-02-18T06:28:43,36.87767,-76.34983,0.0,341.0,348.0,OOCL ATLANTA,IMO9285005,VRAR6,70,5,323,42,14.5,,A
538005622,2021-02-18T06:23:40,37.25702,-76.10143,0.0,84.3,181.0,SASEBO GREEN,IMO9675468,V7FN3,70,1,225,32,14.4,,A
367359930,2021-02-18T06:28:19,36.82420,-76.28912,0.0,289.2,511.0,SUNNY WILLIAMS,,WDE4940,80,0,25,8,,80,A
367359930,2021-02-18T06:32:00,36.82421,-76.28911,0.0,281.3,511.0,SUNNY WILLIAMS,,WDE4940,80,0,25,8,,80,A
241313000,2021-02-18T06:32:26,36.91032,-76.32747,0.0,42.5,351.0,MAERSK EXETER,IMO9475698,SVBY3,70,5,366,48,15.5,,A
636017072,2021-02-18T06:25:13,37.24268,-76.11616,0.1,39.5,144.0,SZARE SZEREGI,IMO9708057,D5JD9,70,1,,,,,A
355185000,2021-02-18T06:25:04,36.87196,-76.34844,0.0,275.2,348.0,MSC GISELLE,IMO9720196,3FPX4,70,5,299,48,14.5,,A
367862000,2021-02-18T06:25:31,36.94813,-76.32967,0.0,35.7,281.0,JOSHUA HUMPHREYS,IMO8302428,NNJH,80,5,193,29,,,A
477920300,2021-02-18T06:31:43,36.87767,-76.34983,0.0,341.0,348.0,OOCL ATLANTA,IMO9285005,VRAR6,70,5,323,42,14.5,,A
366839000,2021-02-18T06:15:55,36.85350,-76.31085,0.0,0.0,40.0,CAPE RISE,IMO7530808,KAFG,70,5,197,32,10.0,,A
368026000,2021-02-18T06:30:48,36.86576,-76.31603,0.1,234.5,511.0,BENAVIDEZ,IMO9218210,NBHG,70,5,289,32,10.9,70,A
338846000,2021-02-18T06:30:50,36.86556,-76.31583,0.0,0.1,511.0,USNS MENDONCA,IMO9147320,NBMK,70,5,289,32,10.9,,A
356643000,2021-02-18T06:32:04,36.93694,-76.38236,0.0,183.3,70.0,ARKI,IMO9561801,3ENP3,70,1,170,27,9.7,70,A
538004670,2021-02-18T06:31:07,36.87999,-76.33123,0.0,104.1,94.0,GOLDEN GINGER,IMO9590761,V7YI9,70,5,229,32,14.5,,A
367822000,2021-02-18T06:32:10,36.97308,-76.43388,0.0,0.0,511.0,USNS SHUGHART,IMO7825394,NAOQ,70,5,276,32,13.0,70,A
